"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url"
NA,"iNat","14705722",NA,NA,NA,NA,NA,NA,NA,NA,"32.84268833","-117.28143","Anthropocene",NA,2010,2018,"Summer",7,NA,NA,NA,NA,NA,0.562326869806094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","14759727",NA,NA,NA,NA,NA,NA,NA,NA,"33.14255833","-117.3407133","Anthropocene",NA,2010,2018,"Summer",7,NA,NA,NA,NA,NA,0.566552901023891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","15769047",NA,NA,NA,NA,NA,NA,NA,NA,"36.62834057","-121.9133092","Anthropocene",NA,2000,2007,"Fall",9,NA,NA,NA,NA,NA,0.619402985074627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,37.62,17.76,25.85,0.47,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,35.23,17.56,24.87,0.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,27.23,14.15,19.63,0.52,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,26.33,13.85,19.1,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,22.45,12.08,16.47,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,24.69,13.41,18.2,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"LACM-M-IP","16522.132",NA,"Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Downtown","Los Angeles",NA,"34.05","-118.25","Pliocene","Fernando Fm",NA,NA,NA,NA,NA,NA,26.57,14.72,19.78,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","16537462",NA,NA,NA,NA,NA,NA,NA,NA,"34.433885","-119.950972","Anthropocene",NA,2010,2017,"Fall",10,NA,NA,NA,NA,NA,0.552380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"LACM-M-IP","16817.265",NA,"Southern California Bight","San Diego","Coastal","SD","San Diego: Tijuana Slough National Wildlife Refuge","San Diego",NA,"32.54","-117.11","Pliocene","San Diego Fm",NA,NA,NA,NA,NA,NA,21.9,11.59,15.93,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2027,"LACM-M-IP","16817.265",NA,"Southern California Bight","San Diego","Coastal","SD","San Diego: Tijuana Slough National Wildlife Refuge","San Diego",NA,"32.54","-117.11","Pliocene","San Diego Fm",NA,NA,NA,NA,NA,NA,20.33,11.42,15.24,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,"LACM-M-IP","16817.265",NA,"Southern California Bight","San Diego","Coastal","SD","San Diego: Tijuana Slough National Wildlife Refuge","San Diego",NA,"32.54","-117.11","Pliocene","San Diego Fm",NA,NA,NA,NA,NA,NA,18.87,10.67,14.19,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2029,"LACM-M-IP","16817.265",NA,"Southern California Bight","San Diego","Coastal","SD","San Diego: Tijuana Slough National Wildlife Refuge","San Diego",NA,"32.54","-117.11","Pliocene","San Diego Fm",NA,NA,NA,NA,NA,NA,19.84,11.31,14.98,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,"LACM-M-IP","16817.265",NA,"Southern California Bight","San Diego","Coastal","SD","San Diego: Tijuana Slough National Wildlife Refuge","San Diego",NA,"32.54","-117.11","Pliocene","San Diego Fm",NA,NA,NA,NA,NA,NA,22.11,12.76,16.8,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","16892585",NA,NA,NA,NA,NA,NA,NA,NA,"32.77194977","-117.2534332","Anthropocene",NA,2010,2018,"Fall",9,NA,NA,NA,NA,NA,0.573584905660377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","17771631",NA,NA,NA,NA,NA,NA,NA,NA,"34.070136","-119.864998","Anthropocene",NA,2010,2018,"Fall",10,NA,NA,NA,NA,NA,0.57051282051282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18367985",NA,NA,NA,NA,NA,NA,NA,NA,"36.72035372","-121.8928314","Anthropocene",NA,2010,2018,"Fall",11,NA,NA,NA,NA,NA,0.582278481012658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18547123",NA,NA,NA,NA,NA,NA,NA,NA,"32.77449292","-117.2353833","Anthropocene",NA,2010,2011,"Winter",2,NA,NA,NA,NA,NA,0.518987341772152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18571228",NA,NA,NA,NA,NA,NA,NA,NA,"34.45763333","-120.0228722","Anthropocene",NA,2010,2018,"Fall",11,NA,NA,NA,NA,NA,0.533980582524272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18594404",NA,NA,NA,NA,NA,NA,NA,NA,"34.43286799","-119.9510629","Anthropocene",NA,2010,2018,"Fall",11,NA,NA,NA,NA,NA,0.520249221183801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18788726",NA,NA,NA,NA,NA,NA,NA,NA,"34.40653611","-119.87815","Anthropocene",NA,2010,2018,"Winter",12,NA,NA,NA,NA,NA,0.609022556390977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18914852",NA,NA,NA,NA,NA,NA,NA,NA,"32.8419922","-117.28185","Anthropocene",NA,2010,2018,"Fall",11,NA,NA,NA,NA,NA,0.531969309462916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","18929524",NA,NA,NA,NA,NA,NA,NA,NA,"32.84304","-117.28176","Anthropocene",NA,2010,2018,"Fall",11,NA,NA,NA,NA,NA,0.56508875739645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19144928",NA,NA,NA,NA,NA,NA,NA,NA,"37.49444962","-122.4993503","Anthropocene",NA,2010,2018,"Winter",12,NA,NA,NA,NA,NA,0.612244897959184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19148258",NA,NA,NA,NA,NA,NA,NA,NA,"36.72256345","-121.9774897","Anthropocene",NA,2010,2018,"Winter",12,NA,NA,NA,NA,NA,0.615873015873016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19153542",NA,NA,NA,NA,NA,NA,NA,NA,"37.49479444","-122.4993806","Anthropocene",NA,2010,2018,"Winter",12,NA,NA,NA,NA,NA,0.583617747440273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19222284",NA,NA,NA,NA,NA,NA,NA,NA,"33.73992682","-118.4029768","Anthropocene",NA,2010,2018,"Winter",12,NA,NA,NA,NA,NA,0.533783783783784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19363975",NA,NA,NA,NA,NA,NA,NA,NA,"33.71601167","-118.319655","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19367971",NA,NA,NA,NA,NA,NA,NA,NA,"36.96027161","-121.9639731","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.604347826086956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19433723",NA,NA,NA,NA,NA,NA,NA,NA,"34.42046567","-119.8981085","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.54421768707483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,11.51,7.12,9.05,0.62,1.82,0.21,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
508,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,12.28,7.41,9.54,0.6,1.93,0.17,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
509,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,12.38,7.87,9.87,0.64,2.01,0.26,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
510,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,13.39,8.04,10.38,0.6,2.08,0.32,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
511,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,16.49,9.44,12.48,0.57,2.28,0.34,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
512,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,16.26,10.4,13,0.64,2.44,0.36,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
513,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,19.66,11.02,14.72,0.56,2.66,0.28,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
514,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,20.47,11.76,15.52,0.57,2.74,0.36,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
515,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,18.61,10.19,13.77,0.55,2.77,0.32,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
516,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,19.61,11.47,15,0.59,2.82,0.26,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
517,"LACM-M","1955-15.11","VeleroIV","Southern California Bight","Ventura","Off Shore","ANA","Ancapa Island: North of","National Park","Small","34.01","-119.4","Anthropocene",NA,1950,1955,"Spring",4,14.53948919,1.385574071,19.58,11.61,15.08,0.59,2.82,0.43,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,501.3955224,483.1549486,268,2.550034025,NA,NA,NA,NA,NA,NA,3.846800089,3.846800089,"no",NA
NA,"iNat","19738901",NA,NA,NA,NA,NA,NA,NA,NA,"32.71925033","-117.256784","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.547368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19791616",NA,NA,NA,NA,NA,NA,NA,NA,"34.03482449","-118.8608027","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.542735042735043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19797095",NA,NA,NA,NA,NA,NA,NA,NA,"36.633975","-121.9395639","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.633333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19797096",NA,NA,NA,NA,NA,NA,NA,NA,"36.633975","-121.9395639","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.556962025316456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","19804617",NA,NA,NA,NA,NA,NA,NA,NA,"36.60578156","-121.9600449","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.561643835616438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,19.21,11.85,15.09,0.62,0.93,2.35,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
1010,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,12.53,7.79,9.88,0.62,1.64,0.53,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1011,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,14.08,8.88,11.18,0.63,1.94,0.56,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1012,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,21.3,11.96,15.96,0.56,2.12,0.85,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1013,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,20.47,12.34,15.89,0.6,2.36,0.79,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1014,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,19.63,11.88,15.27,0.61,2.41,0.45,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1015,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,17.2,10.71,13.57,0.62,2.47,0.85,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1016,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,21.65,12.48,16.44,0.58,2.53,1,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1017,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,23.09,12.2,16.78,0.53,2.62,0.53,NA,NA,0,0,0,0,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
1018,"LACM-M","1986-244.7","Veal","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Pebbly Beach","CAT","Large","33.34","-118.31","Anthropocene",NA,1980,1986,"Fall",12,16.60578513,1.355886189,25.68,15.73,20.1,0.61,2.99,0.81,NA,NA,0,0,0,1,0,0,0,0,0,0,164.6137667,720.8944423,523,1.998457306,NA,NA,NA,NA,NA,NA,0,0,"no",NA
NA,"iNat","20413721",NA,NA,NA,NA,NA,NA,NA,NA,"37.2470677","-122.4196755","Anthropocene",NA,2010,2019,"Winter",1,NA,NA,NA,NA,NA,0.579310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","20520525",NA,NA,NA,NA,NA,NA,NA,NA,"35.29008998","-120.8843497","Anthropocene",NA,2010,2019,"Winter",2,NA,NA,NA,NA,NA,0.623655913978495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","20719171",NA,NA,NA,NA,NA,NA,NA,NA,"32.260176","-116.98568","Anthropocene",NA,2010,2011,"Summer",8,NA,NA,NA,NA,NA,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","20719833",NA,NA,NA,NA,NA,NA,NA,NA,"32.260176","-116.98568","Anthropocene",NA,2010,2011,"Summer",8,NA,NA,NA,NA,NA,0.568862275449102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","20896364",NA,NA,NA,NA,NA,NA,NA,NA,"36.96538667","-122.1258917","Anthropocene",NA,2010,2019,"Spring",3,NA,NA,NA,NA,NA,0.57563025210084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","20930985",NA,NA,NA,NA,NA,NA,NA,NA,"36.59127366","-121.9642925","Anthropocene",NA,2010,2019,"Spring",3,NA,NA,NA,NA,NA,0.550724637681159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","20963031",NA,NA,NA,NA,NA,NA,NA,NA,"37.49501667","-122.4991417","Anthropocene",NA,2010,2019,"Spring",3,NA,NA,NA,NA,NA,0.535398230088496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","21465266",NA,NA,NA,NA,NA,NA,NA,NA,"34.40694918","-119.8778049","Anthropocene",NA,2010,2019,"Spring",3,NA,NA,NA,NA,NA,0.573770491803279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","22045121",NA,NA,NA,NA,NA,NA,NA,NA,"32.95672778","-118.5595083","Anthropocene",NA,2010,2019,"Spring",4,NA,NA,NA,NA,NA,0.568733153638814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","23077700",NA,NA,NA,NA,NA,NA,NA,NA,"36.62682005","-121.9405179","Anthropocene",NA,2010,2019,"Spring",4,NA,NA,NA,NA,NA,0.567441860465116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"iNat","23077703",NA,NA,NA,NA,NA,NA,NA,NA,"36.62661771","-121.9405072","Anthropocene",NA,2010,2019,"Spring",4,NA,NA,NA,NA,NA,0.544585987261146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
